,Brand,Car,Variant,Description,Price,Fuel Type,Mileage,Transmission,Engine,Puncture Repair Kit,Airbags,Parking Assist,Keyless Start/ Button Start,Interiors,Interior Colours,Sunroof / Moonroof,Headlights,Trip Meter,GPS Navigation System,Battery Warranty (In Years),Battery Warranty (In Kilometres),Warranty (In Years)
258,Tata,Tata Nexon,Nexon Creative Plus (S) 1.2 Petrol 6MT Dark Edition,"Tata Nexon Creative Plus (S) 1.2 Petrol 6MT Dark Edition is the petrol variant in the Tata Nexon lineup and is priced at Rs. 11.90 Lakh. It gives a mileage of 17.44 kmpl. Tata Nexon Creative Plus (S) 1.2 Petrol 6MT Dark Edition is available in Manual transmission and offered in a colour: Atlas Black.
Read More",1190000.0,Petrol,17.44,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,Electrically Adjustable,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
259,Tata,Tata Nexon,Nexon Creative 1.2 Petrol 7DCA,"Tata Nexon Creative 1.2 Petrol 7DCA is the petrol variant in the Tata Nexon lineup and is priced at Rs. 11.90 Lakh. It gives a mileage of 17.01 kmpl. Tata Nexon Creative 1.2 Petrol 7DCA is available in Automatic (DCT) transmission and offered in 4 colours: Creative Ocean, Daytona Grey, Flame Red and Calgary White.
Read More",1190000.0,Petrol,17.01,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
260,Tata,Tata Nexon,Nexon Creative Plus 1.2 Petrol 6AMT Dual Tone,"Tata Nexon Creative Plus 1.2 Petrol 6AMT Dual Tone is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.00 Lakh. It gives a mileage of 17.18 kmpl. Tata Nexon Creative Plus 1.2 Petrol 6AMT Dual Tone is available in Automatic (AMT) transmission and offered in 3 colours: Creative Ocean with White Roof, Daytona Grey with White Roof and Flame Red with White Roof.
Read More",1200000.0,Petrol,17.18,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
261,Tata,Tata Nexon,Nexon Creative 1.2 Petrol 7DCA Dual Tone,"Tata Nexon Creative 1.2 Petrol 7DCA Dual Tone is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.00 Lakh. It gives a mileage of 17.01 kmpl. Tata Nexon Creative 1.2 Petrol 7DCA Dual Tone is available in Automatic (DCT) transmission and offered in 3 colours: Creative Ocean with White Roof, Daytona Grey with White Roof and Flame Red with White Roof.
Read More",1200000.0,Petrol,17.01,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
262,Tata,Tata Nexon,Nexon Pure (S) 1.5 Diesel 6AMT,"Tata Nexon Pure (S) 1.5 Diesel 6AMT is the diesel variant in the Tata Nexon lineup and is priced at Rs. 12.00 Lakh. Tata Nexon Pure (S) 1.5 Diesel 6AMT is available in Automatic (AMT) transmission and offered in 4 colours: Daytona Grey, Flame Red, Pure Grey and Calgary White.
Read More",1200000.0,Diesel,19.0,Automatic,1497.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",No,No,Dual Tone,Off-White and Grey,Electrically Adjustable,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
263,Tata,Tata Nexon,Nexon Creative 1.5 Diesel 6MT,"Tata Nexon Creative 1.5 Diesel 6MT is the diesel variant in the Tata Nexon lineup and is priced at Rs. 12.10 Lakh. It gives a mileage of 23.23 kmpl. Tata Nexon Creative 1.5 Diesel 6MT is available in Manual transmission and offered in 4 colours: Creative Ocean, Daytona Grey, Flame Red and Calgary White.
Read More",1210000.0,Diesel,23.23,Manual,1497.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
264,Tata,Tata Nexon,Nexon Creative 1.2 Petrol 7DCA Dark Edition,"Tata Nexon Creative 1.2 Petrol 7DCA Dark Edition is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.20 Lakh. It gives a mileage of 17.01 kmpl. Tata Nexon Creative 1.2 Petrol 7DCA Dark Edition is available in Automatic (DCT) transmission and offered in a colour: Atlas Black.
Read More",1220000.0,Petrol,17.01,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
265,Tata,Tata Nexon,Nexon Creative 1.5 Diesel 6MT Dual Tone,"Tata Nexon Creative 1.5 Diesel 6MT Dual Tone is the diesel variant in the Tata Nexon lineup and is priced at Rs. 12.20 Lakh. It gives a mileage of 23.23 kmpl. Tata Nexon Creative 1.5 Diesel 6MT Dual Tone is available in Manual transmission and offered in 3 colours: Creative Ocean with White Roof, Daytona Grey with White Roof and Flame Red with White Roof.
Read More",1220000.0,Diesel,23.23,Manual,1497.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",Reverse Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
266,Tata,Tata Nexon,Nexon Creative Plus (S) 1.2 Petrol 6AMT,"Tata Nexon Creative Plus (S) 1.2 Petrol 6AMT is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.20 Lakh. It gives a mileage of 17.18 kmpl. Tata Nexon Creative Plus (S) 1.2 Petrol 6AMT is available in Automatic (AMT) transmission and offered in 4 colours: Creative Ocean, Daytona Grey, Flame Red and Calgary White.
Read More",1220000.0,Petrol,17.18,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,Electrically Adjustable,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
267,Tata,Tata Nexon,Nexon Fearless Purple 1.2 Petrol 6MT Dual Tone,"Tata Nexon Fearless Purple 1.2 Petrol 6MT Dual Tone is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.30 Lakh. It gives a mileage of 17.44 kmpl. Tata Nexon Fearless Purple 1.2 Petrol 6MT Dual Tone is available in Manual transmission and offered in 4 colours: Fearless Purple, Daytona Grey, Flame Red and Pristine White.
Read More",1230000.0,Petrol,17.44,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
268,Tata,Tata Nexon,Nexon Fearless 1.2 Petrol 6MT Dual Tone,"Tata Nexon Fearless 1.2 Petrol 6MT Dual Tone is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.30 Lakh. It gives a mileage of 17.44 kmpl. Tata Nexon Fearless 1.2 Petrol 6MT Dual Tone is available in Manual transmission and offered in 3 colours: Daytona Grey, Flame Red and Calgary White.
Read More",1230000.0,Petrol,17.44,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
269,Tata,Tata Nexon,Nexon Creative Plus 1.2 Petrol 6AMT Dark Edition,"Tata Nexon Creative Plus 1.2 Petrol 6AMT Dark Edition is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.35 Lakh. It gives a mileage of 17.18 kmpl. Tata Nexon Creative Plus 1.2 Petrol 6AMT Dark Edition is available in Automatic (AMT) transmission and offered in a colour: Atlas Black.
Read More",1235000.0,Petrol,17.18,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,No,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
270,Tata,Tata Nexon,Nexon Creative Plus (S) 1.2 Petrol 6AMT Dual Tone,"Tata Nexon Creative Plus (S) 1.2 Petrol 6AMT Dual Tone is the petrol variant in the Tata Nexon lineup and is priced at Rs. 12.40 Lakh. It gives a mileage of 17.18 kmpl. Tata Nexon Creative Plus (S) 1.2 Petrol 6AMT Dual Tone is available in Automatic (AMT) transmission and offered in 3 colours: Creative Ocean with White Roof, Daytona Grey with White Roof and Flame Red with White Roof.
Read More",1240000.0,Petrol,17.18,Manual,1199.0,Yes,"6 Airbags (Driver, Front Passenger, 2 Curtain, Driver Side, Front Passenger Side)",360 Degree Camera,Yes,Dual Tone,Off-White and Grey,Electrically Adjustable,LED,Electronic 2 Trips,Yes,Not Applicable,Not Applicable,Not Applicable
